"xpath","TY2009","TY2010","TY2011","TY2012","TY2013","TY2014","TY2015","TY2016","TY2017","TY2018","TY2019","TY2020","TY2021","TY2022","TY2023","TY2024"
"/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTI/Total",11156,42513,53452,60506,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp",0,0,0,0,66064,71153,74645,76046,80058,86320,87326,95255,106071,111006,114646,95072
"/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/CurrentTaxYearAmt",0,0,0,0,56558,60466,63467,64948,68549,72504,73887,81575,90826,95774,100930,83995
"/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/CurrentTaxYearMinus1YearAmt",0,0,0,0,57294,61075,63975,65097,68598,73046,74272,82369,90808,94749,97715,81890
"/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/CurrentTaxYearMinus2YearsAmt",0,0,0,0,57200,60850,63544,64591,67653,72143,73553,81415,90320,93703,95723,78400
"/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/CurrentTaxYearMinus3YearsAmt",0,0,0,0,56723,60517,63068,63982,66869,70929,72467,80358,89058,92948,94447,76653
"/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/CurrentTaxYearMinus4YearsAmt",0,0,0,0,55574,59910,62614,63419,66097,70018,71167,79165,87754,91513,93645,75537
"/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeAndUBTIGrp/TotalAmt",0,0,0,0,66054,71143,74624,76038,79794,85847,86436,94423,103545,107734,111325,91930
"/Return/ReturnData/IRS990ScheduleA/InvestmentIncomeCYPct",0,0,0,0,108929,122141,131507,137900,148100,157181,162407,172492,192554,200809,204420,171501
"/Return/ReturnData/IRS990ScheduleA/InvestmentIncomePYPct",0,0,0,0,53079,72548,84306,88303,94279,98659,103872,116345,131499,137150,140719,120479
"/Return/ReturnData/IRS990ScheduleA/InvestmentIncomePercentage",14916,63945,84793,97392,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/MajorityDirTrstSupportedOrgInd",0,0,0,0,0,3013,3050,3094,3235,3244,3379,3729,3883,3927,3893,2613
"/Return/ReturnData/IRS990ScheduleA/MedicalResearchOrg170b1Aiii",66,199,260,276,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/MedicalResearchOrganizationInd",0,0,0,0,321,338,354,365,376,369,367,381,406,393,389,291
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/AcquisitionIndebtednessGrp",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/AcquisitionIndebtednessGrp/CurrentYearAmt",0,0,0,0,0,589,635,429,461,482,507,659,639,634,752,2173
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/AcquisitionIndebtednessGrp/PriorYearAmt",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/AdjustedFMVLessIndebtednessGrp",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/AdjustedFMVLessIndebtednessGrp/CurrentYearAmt",0,0,0,0,0,763,845,799,848,903,1041,1324,1384,1404,1505,2851
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/AdjustedFMVLessIndebtednessGrp/PriorYearAmt",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/AverageMonthlyCashBalancesGrp",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/AverageMonthlyCashBalancesGrp/CurrentYearAmt",0,0,0,0,0,728,807,748,788,841,920,1165,1198,1229,1324,2707
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/AverageMonthlyCashBalancesGrp/PriorYearAmt",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/AverageMonthlyFMVOfSecGrp",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/AverageMonthlyFMVOfSecGrp/CurrentYearAmt",0,0,0,0,0,712,786,710,760,817,951,1223,1267,1280,1392,2763
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/AverageMonthlyFMVOfSecGrp/PriorYearAmt",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/CashDeemedCharitableGrp",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/CashDeemedCharitableGrp/CurrentYearAmt",0,0,0,0,0,729,809,764,807,858,991,1269,1323,1341,1437,2807
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/CashDeemedCharitableGrp/PriorYearAmt",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/DiscountClaimedAmt",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/FMVOtherNonExemptUseAssetGrp",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/FMVOtherNonExemptUseAssetGrp/CurrentYearAmt",0,0,0,0,0,611,663,500,538,558,580,733,717,709,831,2244
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/FMVOtherNonExemptUseAssetGrp/PriorYearAmt",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/NetVlNonExemptUseAssetsGrp",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/NetVlNonExemptUseAssetsGrp/CurrentYearAmt",0,0,0,0,0,761,843,796,847,902,1039,1323,1384,1404,1504,2850
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/NetVlNonExemptUseAssetsGrp/PriorYearAmt",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/PctOfNetVlNonExemptUseAstGrp",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/PctOfNetVlNonExemptUseAstGrp/CurrentYearAmt",0,0,0,0,0,761,843,796,847,902,1038,1323,1384,1404,1503,2850
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/PctOfNetVlNonExemptUseAstGrp/PriorYearAmt",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/RecoveriesPYDistriMinAssetGrp",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/RecoveriesPYDistriMinAssetGrp/CurrentYearAmt",0,0,0,0,0,587,638,427,463,485,504,658,639,630,756,2174
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/RecoveriesPYDistriMinAssetGrp/PriorYearAmt",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/TotalFMVOfNonExemptUseAssetGrp",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/TotalFMVOfNonExemptUseAssetGrp/CurrentYearAmt",0,0,0,0,0,763,845,799,848,903,1041,1324,1384,1404,2742,4684
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/TotalFMVOfNonExemptUseAssetGrp/PriorYearAmt",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/TotalMinimumAssetGrp",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/TotalMinimumAssetGrp/CurrentYearAmt",0,0,0,0,0,762,843,796,847,902,1038,1323,1384,1404,1503,2850
"/Return/ReturnData/IRS990ScheduleA/MinimumAssetAmountGrp/TotalMinimumAssetGrp/PriorYearAmt",0,0,0,0,0,1293,1330,1426,1456,1503,1682,2198,2149,2145,3454,5257
"/Return/ReturnData/IRS990ScheduleA/NetIncomeFromOtherUBI",3490,16186,22234,27395,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/NetIncomeFromOtherUBI/CurrentTaxYear",900,3047,3462,4035,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/NetIncomeFromOtherUBI/CurrentTaxYearMinus1Year",793,2989,3519,3887,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/NetIncomeFromOtherUBI/CurrentTaxYearMinus2Years",763,2625,3254,3797,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/NetIncomeFromOtherUBI/CurrentTaxYearMinus3Years",739,2491,2921,3505,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/NetIncomeFromOtherUBI/CurrentTaxYearMinus4Years",722,2442,2793,3192,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/NetIncomeFromOtherUBI/Total",3489,16185,22232,27395,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/NetIncomeFromOtherUBIGrp",0,0,0,0,30437,33650,36411,37697,40384,43395,43949,48509,59125,65565,68886,59529
"/Return/ReturnData/IRS990ScheduleA/NetIncomeFromOtherUBIGrp/CurrentTaxYearAmt",0,0,0,0,4358,4608,5151,5230,5666,6605,7053,9508,15109,18710,20784,18876
"/Return/ReturnData/IRS990ScheduleA/NetIncomeFromOtherUBIGrp/CurrentTaxYearMinus1YearAmt",0,0,0,0,4304,4627,4990,5219,5521,6637,7217,9728,14847,18839,20725,18765
"/Return/ReturnData/IRS990ScheduleA/NetIncomeFromOtherUBIGrp/CurrentTaxYearMinus2YearsAmt",0,0,0,0,4091,4499,4895,5004,5459,6492,7151,9752,14912,18377,20496,18536
"/Return/ReturnData/IRS990ScheduleA/NetIncomeFromOtherUBIGrp/CurrentTaxYearMinus3YearsAmt",0,0,0,0,4030,4284,4757,4911,5250,6391,6929,9652,14859,18461,19997,18271
"/Return/ReturnData/IRS990ScheduleA/NetIncomeFromOtherUBIGrp/CurrentTaxYearMinus4YearsAmt",0,0,0,0,3744,4189,4493,4808,5125,6205,6834,9447,14711,18423,20159,17933
"/Return/ReturnData/IRS990ScheduleA/NetIncomeFromOtherUBIGrp/TotalAmt",0,0,0,0,30435,33647,36354,37651,39975,42947,43127,47815,56484,62297,65699,56531
"/Return/ReturnData/IRS990ScheduleA/NetUBI",3547,13895,18922,24057,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/NetUBI/CurrentTaxYear",1051,3110,3788,4380,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/NetUBI/CurrentTaxYearMinus1Year",873,3022,3815,4236,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/NetUBI/CurrentTaxYearMinus2Years",852,2625,3443,4174,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/NetUBI/CurrentTaxYearMinus3Years",806,2490,3010,3776,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/NetUBI/CurrentTaxYearMinus4Years",781,2397,2857,3266,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/NetUBI/Total",3547,13895,18922,24054,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/OtherIncome170",9271,30138,38596,44772,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/OtherIncome170/CurrentTaxYear",6410,18159,22947,25241,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/OtherIncome170/CurrentTaxYearMinus1Year",6258,17955,22839,24976,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/OtherIncome170/CurrentTaxYearMinus2Years",5956,17044,21720,24487,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/OtherIncome170/CurrentTaxYearMinus3Years",5862,16123,20297,23221,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/OtherIncome170/CurrentTaxYearMinus4Years",5613,15355,19293,21682,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/OtherIncome170/Total",9271,30138,38596,44772,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/OtherIncome170Grp",0,0,0,0,48777,53813,56432,58269,62381,70166,74458,82746,92164,93992,95861,75898
"/Return/ReturnData/IRS990ScheduleA/OtherIncome170Grp/CurrentTaxYearAmt",0,0,0,0,27168,29633,31138,31942,33913,34234,35612,40118,45054,44908,46462,35441
"/Return/ReturnData/IRS990ScheduleA/OtherIncome170Grp/CurrentTaxYearMinus1YearAmt",0,0,0,0,27009,29308,30931,31754,33530,34068,35355,40315,44422,44690,45602,35080
"/Return/ReturnData/IRS990ScheduleA/OtherIncome170Grp/CurrentTaxYearMinus2YearsAmt",0,0,0,0,26301,28709,30281,31145,32876,33311,34793,39663,44182,43502,44628,33978
"/Return/ReturnData/IRS990ScheduleA/OtherIncome170Grp/CurrentTaxYearMinus3YearsAmt",0,0,0,0,25704,27929,29569,30398,32145,32533,33935,38823,43407,43214,43441,33106
"/Return/ReturnData/IRS990ScheduleA/OtherIncome170Grp/CurrentTaxYearMinus4YearsAmt",0,0,0,0,24464,27210,28649,29643,31308,31780,33203,37945,42629,42367,43072,32228
"/Return/ReturnData/IRS990ScheduleA/OtherIncome170Grp/TotalAmt",0,0,0,0,48776,53812,56431,58260,62032,69787,73718,82138,89849,90996,92831,73059
"/Return/ReturnData/IRS990ScheduleA/OtherIncome509",7228,25834,33546,38820,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/OtherIncome509/CurrentTaxYear",4212,12444,14815,16232,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/OtherIncome509/CurrentTaxYearMinus1Year",4251,12115,14796,16211,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/OtherIncome509/CurrentTaxYearMinus2Years",4111,11724,14264,15809,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/OtherIncome509/CurrentTaxYearMinus3Years",4099,11334,13800,15212,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/OtherIncome509/CurrentTaxYearMinus4Years",3893,11086,13327,14626,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/OtherIncome509/Total",7228,25834,33543,38819,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/OtherIncome509Grp",0,0,0,0,42709,46976,50088,51618,54939,57280,58387,64631,76019,82571,85795,72184
"/Return/ReturnData/IRS990ScheduleA/OtherIncome509Grp/CurrentTaxYearAmt",0,0,0,0,17377,18483,19571,19842,20983,21367,22278,26214,32126,35457,38002,31447
"/Return/ReturnData/IRS990ScheduleA/OtherIncome509Grp/CurrentTaxYearMinus1YearAmt",0,0,0,0,17311,18409,19472,19815,20811,21325,22178,25763,31716,35431,37513,31114
"/Return/ReturnData/IRS990ScheduleA/OtherIncome509Grp/CurrentTaxYearMinus2YearsAmt",0,0,0,0,16998,18102,19098,19424,20459,20841,21780,25382,30940,34641,36915,30308
"/Return/ReturnData/IRS990ScheduleA/OtherIncome509Grp/CurrentTaxYearMinus3YearsAmt",0,0,0,0,16492,17743,18730,18998,20053,20440,21222,24912,30468,33931,36094,29756
"/Return/ReturnData/IRS990ScheduleA/OtherIncome509Grp/CurrentTaxYearMinus4YearsAmt",0,0,0,0,15847,17217,18285,18610,19553,19993,20808,24330,29911,33458,35502,29175
"/Return/ReturnData/IRS990ScheduleA/OtherIncome509Grp/TotalAmt",0,0,0,0,42708,46974,50086,51615,54598,56903,57647,64007,73532,79428,82763,69302
"/Return/ReturnData/IRS990ScheduleA/OtherSupportSumAmt",0,0,0,0,0,4920,17475,18334,19794,49038,50429,56133,61573,62868,62634,49970
"/Return/ReturnData/IRS990ScheduleA/Post1975UBTI",3145,14823,20489,25247,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/Post1975UBTI/CurrentTaxYear",639,2110,2139,2398,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/Post1975UBTI/CurrentTaxYearMinus1Year",645,2104,2273,2457,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/Post1975UBTI/CurrentTaxYearMinus2Years",615,1994,2193,2445,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/Post1975UBTI/CurrentTaxYearMinus3Years",569,1876,2110,2356,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/Post1975UBTI/CurrentTaxYearMinus4Years",551,1781,1981,2265,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/Post1975UBTI/Total",3145,14823,20488,25247,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/Post1975UBTIGrp",0,0,0,0,27925,30796,33324,34523,36977,40701,40806,44842,55080,61152,64122,55877
"/Return/ReturnData/IRS990ScheduleA/Post1975UBTIGrp/CurrentTaxYearAmt",0,0,0,0,2541,2698,3002,3028,3277,4347,4579,7056,12370,15749,17561,16363
"/Return/ReturnData/IRS990ScheduleA/Post1975UBTIGrp/CurrentTaxYearMinus1YearAmt",0,0,0,0,2629,2779,3073,3109,3331,4713,4937,7346,12566,16283,17929,16545
"/Return/ReturnData/IRS990ScheduleA/Post1975UBTIGrp/CurrentTaxYearMinus2YearsAmt",0,0,0,0,2586,2764,3058,3079,3297,4690,5108,7474,12595,16187,18019,16521
"/Return/ReturnData/IRS990ScheduleA/Post1975UBTIGrp/CurrentTaxYearMinus3YearsAmt",0,0,0,0,2562,2698,3000,3071,3274,4649,5043,7507,12598,16187,17886,16486
"/Return/ReturnData/IRS990ScheduleA/Post1975UBTIGrp/CurrentTaxYearMinus4YearsAmt",0,0,0,0,2469,2662,2922,3007,3264,4604,5001,7451,12563,16218,17910,16405
"/Return/ReturnData/IRS990ScheduleA/Post1975UBTIGrp/TotalAmt",0,0,0,0,27924,30794,33298,34496,36596,40290,40013,44167,52465,57884,60949,52903
"/Return/ReturnData/IRS990ScheduleA/PriorYearSupportPercentage",11015,45387,60250,69995,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/PriorYrInvestIncomePercentage",8976,34131,44287,49351,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/PrivateFoundation170",189,1319,687,762,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/PrivateFoundation170Ind",0,0,0,0,857,1067,1162,1220,1384,1715,1852,2206,2745,3074,3306,2985
"/Return/ReturnData/IRS990ScheduleA/PrivateFoundation509",163,1032,642,734,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/PrivateFoundation509Ind",0,0,0,0,843,1003,1291,1415,1534,1781,1772,2188,2787,3001,3177,2980
"/Return/ReturnData/IRS990ScheduleA/PublicOrganization170Ind",0,0,0,0,93119,103169,110375,115609,124009,129656,135535,151640,165500,171040,173944,140377
"/Return/ReturnData/IRS990ScheduleA/PublicSupportCY170Pct",0,0,0,0,111756,124378,132828,139173,147796,154394,160532,176480,192903,192011,194733,156886
"/Return/ReturnData/IRS990ScheduleA/PublicSupportCY509Pct",0,0,0,0,109584,122002,131547,137825,147928,156865,162963,173052,193123,201378,204960,171985
"/Return/ReturnData/IRS990ScheduleA/PublicSupportPY170Pct",0,0,0,0,80716,89520,95676,100723,107952,112053,117137,131072,143020,148050,150819,122773
"/Return/ReturnData/IRS990ScheduleA/PublicSupportPY509Pct",0,0,0,0,78760,88041,97027,102579,110537,116679,122484,136797,152965,159614,163660,138370
"/Return/ReturnData/IRS990ScheduleA/PublicSupportPercentage509",14975,64212,85043,97926,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/PublicSupportPertcentPriorYear",13603,47745,63251,72675,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/PublicSupportPertcentage170",17175,66946,88656,101152,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/PublicSupportTotal170",17225,69188,91136,103753,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/PublicSupportTotal170Amt",0,0,0,0,114684,127772,137384,144036,154477,148465,148633,166027,181619,181013,184235,148726
"/Return/ReturnData/IRS990ScheduleA/PublicSupportTotal509",14979,64656,84582,96637,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/PublicSupportTotal509Amt",0,0,0,0,108622,121334,131583,137579,147812,157126,162740,180754,202979,211273,214840,180013
"/Return/ReturnData/IRS990ScheduleA/PubliclySupportedOrg170b1Avi",15284,56658,74332,84351,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/PubliclySupportedOrg509a2",13475,57313,75242,86381,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/PubliclySupportedOrg509a2Ind",0,0,0,0,97465,109133,118528,124337,134130,142884,148072,164513,185154,193113,196889,165303
"/Return/ReturnData/IRS990ScheduleA/School170b1Aii",4296,7877,10126,11348,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/SchoolInd",0,0,0,0,12415,13554,14261,14861,16382,16159,17066,18776,19829,20276,20250,12472
"/Return/ReturnData/IRS990ScheduleA/SubstAndDsqlfyPrsnsTotGrp",0,0,0,0,40085,43125,45805,47179,50602,62781,68113,75135,86235,92723,95814,100690
"/Return/ReturnData/IRS990ScheduleA/SubstAndDsqlfyPrsnsTotGrp/CurrentTaxYearAmt",0,0,0,0,12841,14206,15220,15946,17258,18979,19501,23205,29950,34453,37562,53860
"/Return/ReturnData/IRS990ScheduleA/SubstAndDsqlfyPrsnsTotGrp/CurrentTaxYearMinus1YearAmt",0,0,0,0,12780,13942,14930,15812,17141,18878,19547,23471,29593,34201,37269,53459
"/Return/ReturnData/IRS990ScheduleA/SubstAndDsqlfyPrsnsTotGrp/CurrentTaxYearMinus2YearsAmt",0,0,0,0,12616,13817,14810,15342,16774,18512,19209,23222,29587,33563,36829,53051
"/Return/ReturnData/IRS990ScheduleA/SubstAndDsqlfyPrsnsTotGrp/CurrentTaxYearMinus3YearsAmt",0,0,0,0,12377,13534,14512,15088,16177,17987,18812,22757,29168,33451,36132,52625
"/Return/ReturnData/IRS990ScheduleA/SubstAndDsqlfyPrsnsTotGrp/CurrentTaxYearMinus4YearsAmt",0,0,0,0,12313,13198,14179,14703,15785,17327,18203,22306,28658,32976,35968,52099
"/Return/ReturnData/IRS990ScheduleA/SubstAndDsqlfyPrsnsTotGrp/TotalAmt",0,0,0,0,40084,43125,45805,47179,50269,62423,67398,74555,83963,89754,92843,97885
"/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp",0,0,0,0,53150,57992,61723,63901,68315,81674,86751,93876,105676,112907,116288,96817
"/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/CurrentTaxYearAmt",0,0,0,0,6332,7006,7532,7844,8385,9466,10008,12597,17887,21449,24317,21350
"/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/CurrentTaxYearMinus1YearAmt",0,0,0,0,6439,6955,7565,7933,8448,9671,10303,12947,18010,21828,24542,21468
"/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/CurrentTaxYearMinus2YearsAmt",0,0,0,0,6347,6945,7425,7725,8259,9501,10208,12876,17921,21504,24368,21214
"/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/CurrentTaxYearMinus3YearsAmt",0,0,0,0,6290,6784,7339,7522,7998,9237,9989,12679,17710,21437,23956,20982
"/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/CurrentTaxYearMinus4YearsAmt",0,0,0,0,6348,6664,7164,7388,7747,8936,9656,12436,17489,21231,23901,20661
"/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/TotalAmt",0,0,0,0,53148,57991,61722,63900,67971,81293,86004,93270,103339,109851,113207,93924
"/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsTotAmt",0,0,0,0,43333,48607,52084,54995,59793,69509,75417,84344,92097,94359,95919,77341
"/Return/ReturnData/IRS990ScheduleA/SumOfAmounts",3655,9659,11637,12253,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/SupportFromDQPsEtc",7581,26330,32646,37413,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/SupportFromDQPsEtc/CurrentTaxYear",2521,8666,10504,11798,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/SupportFromDQPsEtc/CurrentTaxYearMinus1Year",2689,8918,10543,11763,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/SupportFromDQPsEtc/CurrentTaxYearMinus2Years",2607,9368,10682,11642,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/SupportFromDQPsEtc/CurrentTaxYearMinus3Years",2599,8944,11161,11681,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990ScheduleA/SupportFromDQPsEtc/CurrentTaxYearMinus4Years",2536,8907,10619,12136,0,0,0,0,0,0,0,0,0,0,0,0
